Match Id;Match Name;Match Stage;Match Type;Match Date - Weekday;Match Date - Month;Match Date - Day of the Month;Match Date - Year;Match Time;Match Score Type;Match Note;Team1;Score - Team1;Elo Rating - Team1;Team2;Score - Team2;Elo Rating - Team2;Betting line
10958;Champions Tour Europe Stage 1: Challengers 2;Qualifier Playoffs;Round of 32;Wednesday;February;17;2021;10:30 PM IST;final;Bo3;Against All Odds;0;;HEET;2;[1703];
12931;Champions Tour Turkey Stage 1: Masters;Main Event;Winner's (A);Thursday;March;18;2021;8:30 PM IST;final;Bo3;Istanbul Wildcats;0;[1616];Oxygen Esports;2;[1702];
9221;Champions Tour North America Stage 1: Challengers 1;Qualifier;Round of 16;Friday;January;29;2021;8:50 AM IST;final;Bo3;Carpe Noctem;0;[1558];NRG Esports;2;[1702];
9865;Champions Tour Philippines Stage 1: Challengers 1;Main Event;Grand Final;Sunday;February;7;2021;2:15 PM IST;final;Bo5;ex-SV Empire;0;[1535];Bren Esports;3;[1702];
60747;Nerd Street Gamers Winter Championship - Open 10;Group Stage;Round 1;Tuesday;December;21;2021;4:30 AM IST;final;Bo1;Kowareta;0;[1523];Soniqs;1;[1702];
21133;Circuito de Elite - Round #1;Group Stage;Decider (A);Thursday;June;10;2021;3:05 AM IST;final;Bo1;SMARACIS eSports;0;[1516];One Breath Gaming;1;[1702];
94333;Champions Tour North America Stage 2: Challengers;Open Qualifier #1;Lower Round 1;Saturday;April;30;2022;6:45 AM IST;final;Bo3;Cloud9 White;0;[1471];Girl Kissers;2;[1702];
12940;Champions Tour Turkey Stage 1: Masters;Main Event;Grand Finals;Sunday;March;21;2021;8:30 PM IST;final;Bo5;BBL Esports;0;[1745];FUT Esports;3;[1701];
8838;Red Bull Home Ground;Open Qualifier;Round of 16;Saturday;January;23;2021;9:15 PM IST;final;Bo1;unsigned;0;[1558];HSDIRR;1;[1701];
60423;Bleed eSports Christmas Showdown;Main Event;Semifinals;Sunday;December;19;2021;8:30 AM IST;final;Bo3;Huat Zai;0;[1549];Kingsmen;2;[1701];
33316;Nerd Street Gamers Summer Championship;Group Stage;Decider (A);Thursday;August;19;2021;5:45 AM IST;final;Bo3;ex-Recon 5;0;[1524];Renegades;2;[1701];
50552;Champions Tour Game Changers Series III: EMEA;Swiss Stage;Round 5;Saturday;November;13;2021;7:00 PM IST;final;Bo1;ChatBanned;0;[1671];Guild X;1;[1700];
62525;Nerd Street Gamers Winter Championship - Open 13;Playoffs;Quarterfinals;Wednesday;January;12;2022;3:30 AM IST;final;Bo3;Zero MarksMen Black;0;[1595];TSM Academy;2;[1700];
66547;Valorant Regional League East: Surge;Open Qualifier;Lower Round 6;Friday;January;28;2022;9:30 PM IST;final;Bo3;XYZ;0;[1542];Finest;2;[1700];
12206;epic32 Online;Playoffs;Upper Bracket Quarterfinals;Saturday;February;27;2021;7:30 PM IST;final;Bo3;Tarren Mill;0;[1529];Wave Esports;2;[1700];
11460;Champions Tour North America Stage 1: Challengers 3;Qualifier;Quarterfinals;Sunday;February;28;2021;6:35 AM IST;final;Bo3;Demon Time;0;[1517];NRG Esports;2;[1700];
6430;First Strike: North America;UMG Closed Qualifier;Winner's (C);Saturday;November;21;2020;1:30 AM IST;final;Bo3;Serenity;0;[1589];Gen.G;2;[1699];
67372;Champions Tour North America Stage 1: Challengers;Open Qualifier #1;Lower Round 1;Saturday;January;29;2022;7:30 AM IST;final;Bo3;IlluZion;0;[1526];Renegades;2;[1699];
51880;Nerd Street Gamers Winter Championship: Open 6;Group Stage;Round 2;Tuesday;November;23;2021;5:30 AM IST;final;Bo1;Rock Bottom;0;[1425];Soniqs;1;[1699];
8259;Easter Egg Invitational;Tournament;Lower Round 3;Saturday;January;9;2021;1:15 PM IST;final;Bo1;NXL LIGAGAME;0;[1626];Alter Ego;1;[1698];
52703;Nerd Street Gamers Winter Championship: Open 7;Group Stage;Round 2;Tuesday;November;30;2021;5:30 AM IST;final;Bo1;Radiance;0;[1607];Renegades;1;[1698];
78493;Knights Monthly Gauntlet 2022: March;Playoffs;Round of 16;Wednesday;March;23;2022;4:00 AM IST;final;Bo3;Project;0;[1530];Complexity;2;[1698];
3406;Valorant Contenders Cup;Double Elimination Stage;Lower Round 3;Saturday;October;3;2020;10:10 PM IST;final;Bo1;Project SW;0;[1529];FunPlus Phoenix;1;[1698];
21132;Circuito de Elite - Round #1;Group Stage;Elimination (A);Thursday;June;10;2021;2:05 AM IST;final;Bo1;ehehxd;0;[1485];One Breath Gaming;1;[1698];
119639;Nerd Street Summer Championship 2022 - Open 13;Playoffs;Quarterfinals;Wednesday;July;20;2022;5:45 AM IST;final;Bo3;Maidenless;0;[1594];Cosmic Divide;2;[1697];
8964;Champions Tour LATAM Stage 1: Challengers 1;Open Qualifier: LAN;Quarterfinals;Sunday;January;24;2021;6:30 AM IST;final;Bo1;Pro Hub Gaming;0;[1552];Infinity Esports;1;[1697];
66504;Valorant Regional League East: Surge;Open Qualifier;Upper Round of 16;Wednesday;January;26;2022;12:30 AM IST;final;Bo3;Team 86;0;[1532];Finest;2;[1697];
67307;Champions Tour North America Stage 1: Challengers;Open Qualifier #1;Upper Round of 32;Saturday;January;29;2022;4:30 AM IST;final;Bo3;SoaR;0;[1703];Complexity;2;[1696];
43133;Champions Tour Game Changers Series III: North America;Playoffs;Lower Round 3;Saturday;October;2;2021;6:10 AM IST;final;Bo3;XSET Purple;0;[1665];Dignitas;2;[1696];
17594;Champions Tour SEA Stage 2: Challengers Finals;Main Event;Lower Bracket Round 2;Saturday;May;1;2021;1:30 PM IST;final;Bo1;CBT Gaming;0;[1662];NXL LIGAGAME;1;[1696];
2071;Pop Flash Invitational;Tournament;Winner's (A);Friday;August;28;2020;3:50 AM IST;final;Bo3;Dignitas;0;[1656];Cloud9;2;[1696];
9858;Champions Tour Thailand Stage 1: Challengers 1;Main Event;Grand Final;Sunday;February;7;2021;4:05 PM IST;final;Bo3;Foxy Araikordai;0;[1642];X10 Esports;2;[1696];
10994;Champions Tour Korea Stage 1: Challengers 2;Main Event;Group A;Thursday;February;18;2021;3:50 PM IST;final;2 Maps;World Game Star;0;[1608];NUTURN;2;[1696];
63059;Nerd Street Gamers Winter Championship - Open 13;Group Stage;Round 3;Tuesday;January;11;2022;6:30 AM IST;final;Bo1;QoR;0;[1482];Complexity;1;[1696];
14040;Aorus League - LAS #2;Main Event;Winner's (B);Thursday;March;25;2021;1:25 AM IST;final;Bo1;Wygers Argentina;0;[1701];Australs;1;[1695];
48845;ICEBOX Northern Classic;Group Stage;Opening (A);Tuesday;November;2;2021;1:00 AM IST;final;Bo1;IVY;0;[1622];Rix.GG Thunder;1;[1695];
7164;First Strike: Turkey;Main Event;Lower Round 3;Saturday;December;5;2020;6:45 PM IST;final;Bo3;Mod-Z;0;[1572];Oxygen Esports;2;[1695];
129670;Champions Tour Game Changers Asia Pacific: Last Chance Qualifier;Playoffs;Upper Quarterfinals;Wednesday;August;17;2022;6:50 PM IST;final;Bo3;ARF Starlight;0;[1570];X10 Sapphire;2;[1695];
51865;Nerd Street Gamers Winter Championship: Open 6;Group Stage;Round 1;Tuesday;November;23;2021;4:30 AM IST;final;Bo1;Time Out;0;[1528];Soniqs;1;[1695];
9826;Champions Tour Europe Stage 1: Challengers 1;Qualifier Playoffs;Round of 32;Friday;February;5;2021;10:30 PM IST;final;Bo3;Team Sampi;0;[1521];HEET;2;[1695];
9404;Champions Tour Indonesia Stage 1: Challengers 1;Qualifier;Round of 16;Sunday;January;31;2021;4:10 PM IST;final;Bo1;TEAM X-FORCE;0;[1471];Alter Ego;1;[1695];
109957;Valorant Regional League Turkey: Birlik - Stage 2;Main Event;Semifinals;Wednesday;June;29;2022;9:00 PM IST;final;Bo5;SuperMassive Blaze;0;[1703];FUT Esports;3;[1694];
65309;Champions Tour Turkey Stage 1: Challengers 2;Closed Qualifier;Lower Final;Saturday;January;22;2022;10:30 PM IST;final;Bo3;Fire Flux Esports;0;[1689];BBL Esports;2;[1694];
15189;Champions Tour Europe Stage 2: Challengers 1;Qualifier Playoffs;Round of 32;Thursday;April;1;2021;12:45 AM IST;final;Bo3;Tarren Mill;0;[1642];Alliance;2;[1694];
16464;Champions Tour Turkey Stage 2: Challengers 2;Qualifier Play-In;Quarterfinals;Tuesday;April;13;2021;12:10 AM IST;final;Bo3;Cyber Skull Esports;0;[1562];BBL Esports;2;[1694];
99219;Nerd Street Summer Championship 2022 - Open 5;Playoffs;Grand Final;Wednesday;May;11;2022;9:00 AM IST;final;Bo3;ONi;0;[1559];Cosmic Divide;2;[1694];
50021;Nerd Street Gamers Winter Championship: Open 4;Group Stage;Round 2;Tuesday;November;9;2021;5:30 AM IST;final;Bo1;Cloud9 Academy;0;[1543];The Mafia;1;[1694];
22637;SteelSeries Prime Tournament Philippines;Main Event;Upper Finals;Wednesday;June;16;2021;6:00 PM IST;final;Bo1;Sunsparks;0;[1530];Bren Esports;1;[1694];
52688;Nerd Street Gamers Winter Championship: Open 7;Group Stage;Round 1;Tuesday;November;30;2021;4:30 AM IST;final;Bo1;Illumina Blue;0;[1503];Renegades;1;[1694];
51867;Nerd Street Gamers Winter Championship: Open 6;Group Stage;Round 1;Tuesday;November;23;2021;4:30 AM IST;final;Bo1;One Percent;0;[1501];DarkZero Esports;1;[1694];
16329;Champions Tour Europe Stage 2: Challengers 2;Qualifier Play-In;Round of 16;Monday;April;12;2021;9:30 PM IST;final;Bo3;Giants Gaming;0;[1688];Team Vitality;2;[1693];
66698;Game Changers EMEA: Series I;Open Qualifier;Round 6;Wednesday;January;26;2022;1:45 AM IST;final;Bo1;Alliance Coven;0;[1683];Rix.GG Lightning;1;[1693];
63044;Nerd Street Gamers Winter Championship - Open 13;Group Stage;Round 2;Tuesday;January;11;2022;5:30 AM IST;final;Bo1;Lenny Time;0;[1520];Complexity;1;[1693];
13802;Champions Tour North America Stage 2: Challengers 1;Open Qualifier;Round of 16;Sunday;April;4;2021;3:30 AM IST;final;Bo3;Sentinels;0;[2046];Built By Gamers;2;[1692];
107977;Nerd Street Summer Championship 2022 - Open 10;Playoffs;Quarterfinals;Wednesday;June;15;2022;5:20 AM IST;final;Bo3;Soniqs;0;[1749];VIRTUOSO;2;[1692];
94345;Champions Tour North America Stage 2: Challengers;Open Qualifier #1;Lower Round 3;Sunday;May;1;2022;5:00 AM IST;final;Bo3;VIRTUOSO;0;[1682];DarkZero Esports;2;[1692];
10352;Champions Tour Turkey Stage 1: Challengers 1;Main Event;Quarterfinals;Saturday;February;13;2021;10:30 PM IST;final;Bo3;Galakticos;0;[1534];BBL Esports;2;[1692];
14203;Champions Tour Brazil Stage 2: Challengers 1;Main Event;Winner's (B);Sunday;April;4;2021;5:45 AM IST;final;Bo3;Gamelanders Blue;0;[1855];FURIA;2;[1691];
7225;AOC Masters Tournament 2020;Main Event;Grand Final;Sunday;December;13;2020;4:30 PM IST;final;Bo5;Overtime Esports;0;[1608];Alter Ego;3;[1691];
10965;Champions Tour Europe Stage 1: Challengers 2;Qualifier Playoffs;Round of 16;Thursday;February;18;2021;1:30 AM IST;final;Bo3;HONK;0;[1584];Guild Esports;2;[1691];
12889;Champions Tour Malaysia & Singapore Stage 1: Challengers 3;Playoffs;Lower Bracket Round 2;Saturday;March;13;2021;1:15 PM IST;final;Bo1;Kingsmen;0;[1547];Team SMG;1;[1691];
11896;Champions Tour Indonesia Stage 1: Challengers 2;Main Event;Quarterfinals;Friday;February;26;2021;12:00 PM IST;final;Bo3;Seniman Grooming;0;[1514];Alter Ego;2;[1691];
25525;Champions Tour Malaysia & Singapore Stage 3: Challengers 1;Main Event;Lower Bracket Round 1;Friday;July;9;2021;5:45 PM IST;final;Bo1;Saints;0;[1507];Team SMG;1;[1691];
83579;Champions Tour Game Changers Series I: North America;Closed Qualifier;Upper Quarterfinals;Monday;April;4;2022;1:30 AM IST;final;Bo3;dart monkeys;0;[1629];Gen.G Black;2;[1690];
62520;Nerd Street Gamers Winter Championship - Open 13;Playoffs;Round of 16;Tuesday;January;11;2022;8:30 AM IST;final;Bo3;Bait Academy;0;[1592];TSM Academy;2;[1690];
3692;Renegades x NSG Invitational;Main Event;Quarterfinals;Sunday;October;18;2020;10:30 PM IST;final;Bo3;FaZe Clan;0;[1559];Cloud9;2;[1690];
119633;Nerd Street Summer Championship 2022 - Open 13;Playoffs;Round of 16;Wednesday;July;20;2022;3:30 AM IST;final;Bo3;Flex Gaming;0;[1536];Cosmic Divide;2;[1690];
11615;Champions Tour Europe Stage 1: Challengers 3;Qualifier Playoffs;Round of 32;Wednesday;March;3;2021;10:30 PM IST;final;Bo3;S2V Esports;0;[1512];Guild Esports;2;[1690];
71015;Valorant Regional League East: Surge;Regular Season;Week 1;Thursday;February;17;2022;12:30 AM IST;final;Bo3;KTRL;0;[1455];AWARIA;2;[1690];
28331;Champions Tour North America Stage 3: Challengers 2;Open Qualifier;Round of 16;Saturday;July;24;2021;4:45 AM IST;final;Bo3;Soniqs;0;[1813];Ghost Gaming;2;[1689];
13443;Nerd Street Gamers March Monthly;Playoffs;Round of 16;Sunday;March;28;2021;4:30 AM IST;final;Bo3;Version1;0;[1691];Cloud9;2;[1689];
47627;Nerd Street Gamers Winter Championship - Open 2;Group Stage;Round 3;Tuesday;October;26;2021;5:30 AM IST;final;Bo1;Akrew;0;[1657];Ghost Gaming;1;[1689];
28336;Champions Tour North America Stage 3: Challengers 2;Open Qualifier;Round of 16;Saturday;July;24;2021;5:00 AM IST;final;Bo3;DIVIZE;0;[1648];Built By Gamers;2;[1689];
70012;Valorant Regional League Turkey: Birlik - Stage 1;Season;Week 3;Monday;February;28;2022;8:00 PM IST;final;Bo3;Team Lixa;0;[1565];Surreal Esports;2;[1689];
47239;ICEBOX Northern Classic;Qualifier #2;Upper Final;Saturday;October;23;2021;10:00 PM IST;final;Bo1;unsigned;0;[1559];Rix.GG Thunder;1;[1689];
5758;First Strike: Oceania;Rise of Valour: Swiss Stage;Round 4 High;Sunday;November;15;2020;1:00 PM IST;final;Bo1;Waterbottle;0;[1551];EXO Clan;1;[1689];
21881;VALORANT UK & I Skirmish;Group Stage;Group B;Tuesday;June;8;2021;2:30 AM IST;final;Bo1;AREA;0;[1540];Rix.GG Thunder;1;[1689];
66658;Game Changers EMEA: Series I;Open Qualifier;Round 5;Wednesday;January;26;2022;12:10 AM IST;final;Bo1;Finest Female;0;[1483];Rix.GG Lightning;1;[1689];
21654;Circuito de Elite - Round #1;Open Qualifier;Lower Round 4;Sunday;June;6;2021;10:55 PM IST;final;Bo3;Gambit Esports;0;[1881];One Breath Gaming;2;[1688];
9231;Champions Tour North America Stage 1: Challengers 1;Qualifier;Quarterfinals;Saturday;January;30;2021;7:00 AM IST;final;Bo3;XSET;0;[1724];Immortals;2;[1688];
50478;Champions Tour Game Changers Series III: EMEA;Swiss Stage;Round 4;Saturday;November;13;2021;5:30 PM IST;final;Bo1;Supermassive Blaze Female;0;[1641];Guild X;1;[1688];
6699;First Strike: CIS;Main Event;Quarterfinals;Friday;December;4;2020;11:00 PM IST;final;Bo3;AoeXe;0;[1601];Gambit Esports;2;[1687];
44196;Knights Monthly Gauntlet: October;Group Stage;Group J;Sunday;October;10;2021;1:40 AM IST;final;Bo1;Serenity Black;0;[1553];Akrew;1;[1687];
6807;First Strike: Latin America;North Finals;Round 3;Monday;November;30;2020;6:30 AM IST;final;Bo1;Penguins of the night;0;[1532];E-Xolos LAZER;1;[1687];
1846;GALLERIA GLOBAL CHALLENGE 2020;Playoffs;Upper Final;Sunday;August;16;2020;6:55 AM IST;final;Bo3;REJECT;0;[1504];Absolute JUPITER;2;[1687];
50010;Nerd Street Gamers Winter Championship: Open 4;Group Stage;Round 1;Tuesday;November;9;2021;4:30 AM IST;final;Bo1;CLG Red;0;[1446];Ghost Gaming;1;[1687];
125907;Astral Clash 2022;Main Event;Round 1;Saturday;August;6;2022;11:30 PM IST;final;Bo1;Shopify Rebellion GC;0;[1868];Gen.G Black;1;[1686];
9857;Champions Tour Thailand Stage 1: Challengers 1;Main Event;Semifinals;Sunday;February;7;2021;1:45 PM IST;final;Bo3;OhMyGirl;0;[1512];X10 Esports;2;[1686];
143927;Game Changers EMEA: Series III;Qualifier;Round 1;Monday;September;19;2022;9:30 PM IST;final;Bo1;Syntax;0;[1496];Rix.GG Lightning;1;[1686];
8773;Champions Tour LATAM Stage 1: Challengers 1;Open Qualifier: LAN;Round of 16;Saturday;January;23;2021;9:55 AM IST;final;Bo3;Skull Cracker;0;[1482];Infinity Esports;2;[1686];
50887;Nerd Street Gamers Winter Championship: Open 5;Group Stage;Round 3;Tuesday;November;16;2021;6:50 AM IST;final;Bo1;Team Ambition Shattered;0;[1481];Ghost Gaming;1;[1686];
48407;BoomTV Proving Grounds S3 - Semi-Pro Division;Swiss Stage;Round 4;Thursday;November;4;2021;3:30 AM IST;final;Bo3;Gen.G Black;0;[1463];The Mafia;2;[1686];
12919;Champions Tour Europe Stage 1: Masters;Main Event;Decider (A);Friday;March;19;2021;9:30 PM IST;final;Bo3;Ninjas in Pyjamas;0;[1802];Acend;2;[1685];
24215;Champions Tour Brazil Stage 3: Challengers 1;Open Qualifier;Round of 16;Thursday;July;1;2021;4:55 AM IST;final;Bo3;INGAMING Esports;0;[1591];TERROR.NET;2;[1685];
83583;Champions Tour Game Changers Series I: North America;Closed Qualifier;Lower Round 1;Monday;April;4;2022;1:30 AM IST;final;Bo3;1994 TOYOTA SUPRA;0;[1522];CLG Red;2;[1685];
7501;SEA Fire Championship 2020;Group Stage;Group D;Monday;December;28;2020;7:30 PM IST;final;Bo3;FFQ;0;[1537];Attack All Around;2;[1684];
12079;Champions Tour Brazil Stage 1: Challengers 3;Main Event;Winner's (B);Sunday;March;7;2021;5:45 AM IST;final;Bo3;DELIRAWOW;0;[1534];Sharks Esports;2;[1684];
5577;First Strike: CIS;A Playoffs;Round of 16;Saturday;November;14;2020;8:30 PM IST;final;Bo3;123;0;[1520];Gambit Esports;2;[1684];
46741;ICEBOX Northern Classic;Qualifier #1;Lower Round 3;Tuesday;October;19;2021;11:45 PM IST;final;Bo1;Team Frosty;0;[1487];KOVA;1;[1684];
21646;Circuito de Elite - Round #1;Open Qualifier;Lower Round 3;Sunday;June;6;2021;9:45 PM IST;final;Bo1;Istanbul Wildcats;0;[1474];One Breath Gaming;1;[1684];
50040;Nerd Street Gamers Winter Championship: Open 4;Group Stage;Round 3;Tuesday;November;9;2021;6:50 AM IST;final;Bo1;Rock Bottom;0;[1435];DarkZero Esports;1;[1684];
5609;First Strike: Europe;A/B Playoffs;Round of 16;Friday;November;13;2020;10:45 PM IST;final;Bo1;Purple Cobras;0;[1664];Opportunists;1;[1683];
47622;Nerd Street Gamers Winter Championship - Open 2;Group Stage;Round 3;Tuesday;October;26;2021;5:30 AM IST;final;Bo1;Knights Academy;0;[1533];SoaR;1;[1683];
15170;Champions Tour Europe Stage 2: Challengers 1;Qualifier Playoffs;Round of 64;Wednesday;March;31;2021;9:30 PM IST;final;Bo3;Team Gravity;0;[1489];Alliance;2;[1683];
44086;Knights Monthly Gauntlet: October;Group Stage;Group J;Saturday;October;9;2021;11:30 PM IST;final;Bo1;Organic Gamers;0;[1456];Akrew;1;[1683];
60787;Nerd Street Gamers Winter Championship - Open 10;Group Stage;Round 3;Tuesday;December;21;2021;6:30 AM IST;final;Bo1;Awaken;0;;Renegades;1;[1683];
48466;Moscow Cybersport Series #4;Week 7;Grand Final;Sunday;October;31;2021;9:00 PM IST;final;Bo3;Odium;0;;Natus Vincere;2;[1683];
64824;Champions Tour Malaysia & Singapore Stage 1: Challengers;Playoffs;Lower Final;Sunday;February;27;2022;9:00 AM IST;final;Bo3;No Namers;0;[1587];BLEED;2;[1682];
48464;Moscow Cybersport Series #4;Week 7;Semifinals;Sunday;October;31;2021;6:45 PM IST;final;Bo1;OGvBudke;0;;Natus Vincere;1;[1682];
1271;PAX Arena Invitational;Tournament;Semifinals;Sunday;July;26;2020;2:30 AM IST;final;Bo3;TSM;0;[1791];Sentinels;2;[1681];
1883;Knights Invitational Gauntlet Series;Playoffs;Upper Quarterfinals;Monday;August;17;2020;2:25 AM IST;final;Bo1;Cloud9;0;[1649];Immortals;1;[1681];
112560;BLEED Summer Open;Main Event;Upper Quarterfinals;Sunday;July;3;2022;8:30 AM IST;final;Bo3;Reckoning Esports;0;[1599];Gaimin Gladiators;2;[1681];
12294;Champions Tour Japan Stage 1: Challengers 2;Main Event;Group B;Sunday;February;28;2021;3:50 PM IST;final;2 Maps;REJECT;0;[1550];Crazy Raccoon;2;[1681];
60780;Nerd Street Gamers Winter Championship - Open 10;Group Stage;Round 3;Tuesday;December;21;2021;6:30 AM IST;final;Bo1;Trash Pandas;0;[1475];TSM Academy;1;[1681];
50025;Nerd Street Gamers Winter Championship: Open 4;Group Stage;Round 2;Tuesday;November;9;2021;6:00 AM IST;final;Bo1;Team Reckaroo;0;[1461];DarkZero Esports;1;[1681];
66893;Valorant Conquerors Championship;India Qualifier #1;Semifinals;Saturday;January;29;2022;5:50 PM IST;final;Bo3;Velocity Gaming;0;[1844];Enigma Gaming;2;[1680];
10558;Champions Tour LATAM Stage 1: Challengers 2;Main Event: LAN;Winner's Final;Monday;February;15;2021;5:30 AM IST;final;Bo3;E-Xolos LAZER;0;[1805];LDM Esports;2;[1680];
50800;Moscow Cybersport Series #4;Main Event;Lower Final;Sunday;November;21;2021;7:50 PM IST;final;Bo3;GMT Esports;0;[1725];Natus Vincere;2;[1680];
94990;Game Changers EMEA: Series II;Main Event;Upper Round of 32;Monday;May;2;2022;9:30 PM IST;final;Bo3;Illusion;0;[1507];Supermassive Blaze Female;2;[1680];
47593;Nerd Street Gamers Winter Championship - Open 2;Group Stage;Round 1;Tuesday;October;26;2021;3:30 AM IST;final;Bo1;Team Volted;0;[1469];Ghost Gaming;1;[1680];
47606;Nerd Street Gamers Winter Championship - Open 2;Group Stage;Round 2;Tuesday;October;26;2021;4:30 AM IST;final;Bo1;CoT;0;[1452];SoaR;1;[1680];
10474;Champions Tour Turkey Stage 1: Challengers 1;Qualifier;Round of 32;Friday;February;12;2021;8:30 PM IST;final;Bo3;836.PizzaLocale;0;;BBL Esports;2;[1680];
122956;Knights Monthly Gauntlet 2022: July;Playoffs;Quarterfinals;Sunday;July;31;2022;7:30 AM IST;final;Bo3;Oxygen Academy;0;[1804];The Ganaccis;2;[1679];
3214;Gamers Club Ultimate II;Main Event;Semifinals;Monday;September;28;2020;3:45 AM IST;final;Bo3;Gamelanders Blue;0;[1758];Fusion Fraggers;2;[1679];
50581;Champions Tour Game Changers Series III: EMEA;Swiss Stage;Round 6;Saturday;November;13;2021;8:30 PM IST;final;Bo1;Rix.GG Lightning;0;[1656];G2 Gozen;1;[1679];
6804;First Strike: Latin America;North Finals;Round 2;Sunday;November;29;2020;8:30 AM IST;final;Bo1;Arctic Gaming Mexico;0;[1457];E-Xolos LAZER;1;[1679];
3687;Renegades x NSG Invitational;Main Event;Group B (Decider);Sunday;October;18;2020;2:00 AM IST;final;Bo3;Complexity;0;[1412];Cloud9;2;[1679];
11678;Champions Tour Europe Stage 1: Challengers 3;Open Qualifier;Round of 128;Tuesday;March;2;2021;11:30 PM IST;final;Bo3;Team Sinful;0;;Guild Esports;2;[1679];
4390;First Strike: Turkey;Qualifier #1;Upper Final;Wednesday;October;28;2020;7:30 PM IST;final;Bo3;BBL Esports;0;[1608];Oxygen Esports;2;[1678];
50148;ICEBOX Northern Classic;Playoffs;Lower Bracket Round 1;Saturday;November;20;2021;10:15 PM IST;final;Bo3;AXIBYTE ESPORTS;0;[1607];Rix.GG Thunder;2;[1678];
7508;SEA Fire Championship 2020;Playoffs;Upper Final;Tuesday;January;12;2020;4:30 PM IST;final;Bo3;Team SHIFT;0;[1606];Bren Esports;2;[1678];
4106;Renegades x NSG Invitational;Main Event;Consolation Final;Monday;October;19;2020;4:35 AM IST;final;Bo3;Moon Raccoons;0;[1580];Cloud9;2;[1678];
60765;Nerd Street Gamers Winter Championship - Open 10;Group Stage;Round 2;Tuesday;December;21;2021;5:30 AM IST;final;Bo1;303 Esports;0;[1486];TSM Academy;1;[1678];
101753;Skyesports Champions Series;Group Stage;Day 2;Friday;May;20;2022;8:00 PM IST;final;Bo3;Union Gaming;0;[1480];Full Power Gaming;2;[1678];
35453;Knights Monthly Gauntlet: August;Playoffs;Grand Final;Wednesday;September;1;2021;5:30 AM IST;final;Bo3;Complexity;0;[1762];Squirtle Squad;2;[1677];
11121;Champions Tour Europe Stage 1: Challengers 2;Main Event;Quarterfinals;Saturday;February;20;2021;9:30 PM IST;final;Bo3;Wave Esports;0;[1735];Alliance;2;[1677];
103717;Champions Tour Game Changers Asia Pacific: Open 4;Playoffs;Lower Final;Sunday;June;5;2022;9:30 AM IST;final;Bo3;Nigma Galaxy Female;0;[1603];Team SMG;2;[1677];
10955;Champions Tour Europe Stage 1: Challengers 2;Qualifier Playoffs;Round of 32;Wednesday;February;17;2021;10:30 PM IST;final;Bo3;CZECH REPRE;0;[1540];Guild Esports;2;[1677];
